Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,TCmp,TAtt,TCmp%,TotDist,PrgDist,SCmp,SAtt,SCmp%,MCmp,MAtt,MCmp%,LCmp,LAtt,LCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,-9999
2030,Erik Palmer-Brown,us USA,DF,Troyes,Ligue 1,25,1997,35.5,1212,1435,84.5,22021,9290,489,533,91.7,601,669,89.8,95,185,51.4,0,0.4,1.3,-0.4,7,64,8,1,75,Matches,e5c1e0ca
2031,Emerson Palmieri,it ITA,DF,West Ham,Premier League,27,1994,14.7,572,729,78.5,7910,2912,367,400,91.8,155,195,79.5,30,74,40.5,0,0.9,0.8,-0.9,13,37,11,4,45,Matches,e0bc6fdc
2032,Miloš Pantović,rs SRB,MF,Union Berlin,Bundesliga,26,1996,2.3,46,75,61.3,693,285,27,35,77.1,13,23,56.5,4,10,40.0,0,0.0,0.2,0.0,0,2,2,1,4,Matches,5dc15574
2033,Flavio Paoletti,it ITA,MF,Sampdoria,Serie A,19,2003,3.2,138,168,82.1,2534,583,58,66,87.9,64,71,90.1,14,19,73.7,0,0.0,0.1,0.0,1,7,0,0,8,Matches,3d6cee81
2034,Antonios Papadopoulos,de GER,DF,Borussia Dortmund,Bundesliga,22,1999,0.1,17,19,89.5,348,123,5,5,100.0,10,12,83.3,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,13d23b29
2035,Lucas Paquetá,br BRA,MF,West Ham,Premier League,24,1997,23.9,907,1157,78.4,14158,4393,476,559,85.2,324,394,82.2,68,104,65.4,3,2.5,2.6,+0.5,32,98,30,3,147,Matches,9b6f7fd5
2036,Lucas Paquetá,br BRA,MF,Lyon,Ligue 1,24,1997,1.8,110,126,87.3,1981,536,54,60,90.0,36,40,90.0,16,21,76.2,0,0.2,0.7,-0.2,3,14,3,1,8,Matches,9b6f7fd5
2037,Aitor Paredes,es ESP,DF,Athletic Club,La Liga,22,2000,9.5,464,521,89.1,9712,3359,133,143,93.0,258,273,94.5,68,93,73.1,0,0.4,0.2,-0.4,3,29,2,0,33,Matches,b906757a
2038,Kevin Paredes,us USA,FWMF,Wolfsburg,Bundesliga,19,2003,5.9,159,211,75.4,2576,866,82,98,83.7,59,73,80.8,12,27,44.4,3,1.7,1.4,+1.3,13,15,16,5,29,Matches,5c50fdbc
2039,Leandro Paredes,ar ARG,MF,Juventus,Serie A,28,1994,10.9,681,778,87.5,12988,4913,263,280,93.9,316,339,93.2,92,140,65.7,0,1.9,2.5,-1.9,21,65,12,2,72,Matches,dff153a4
2040,Leandro Paredes,ar ARG,MF,Paris Saint Germain,Ligue 1,28,1994,0.6,68,70,97.1,1060,325,36,38,94.7,25,25,100.0,4,4,100.0,1,0.4,0.4,+0.6,2,7,1,0,6,Matches,dff153a4
2041,Daniel Parejo,es ESP,MF,Villarreal,La Liga,33,1989,36.5,2224,2569,86.6,40111,13261,1001,1069,93.6,915,1001,91.4,255,393,64.9,4,4.1,5.1,-0.1,50,271,35,3,250,Matches,7460ca0d
2042,Fabiano Parisi,it ITA,DF,Empoli,Serie A,21,2000,31.4,1263,1646,76.7,20129,9462,684,768,89.1,457,589,77.6,95,184,51.6,0,2.0,1.5,-2.0,21,99,35,11,154,Matches,0967845b
2043,Moises Parra Gutierrez,es ESP,FW,Getafe,La Liga,20,2002,0.1,3,3,100.0,29,17,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,e2dcc60e
2044,Raúl Parra,es ESP,DF,Cadiz,La Liga,22,1999,3.4,74,114,64.9,1530,614,24,28,85.7,34,49,69.4,15,28,53.6,0,0.0,0.1,0.0,1,7,1,1,7,Matches,647d39d2
2045,Thomas Partey,gh GHA,MF,Arsenal,Premier League,29,1993,27.6,1731,1985,87.2,30132,9207,804,876,91.8,712,801,88.9,178,240,74.2,0,1.5,2.4,-1.5,26,231,24,2,231,Matches,529f49ab
2046,Marco Pašalić,hr CRO,MF,Borussia Dortmund,Bundesliga,21,2000,0.1,6,7,85.7,69,32,4,4,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,2,0,0,3,Matches,1866b0f1
2047,Mario Pašalić,hr CRO,MFFW,Atalanta,Serie A,27,1995,19.7,567,705,80.4,9192,2177,286,335,85.4,216,246,87.8,46,69,66.7,2,2.2,1.6,-0.2,16,55,25,2,82,Matches,e599253a
2048,Pascu,es ESP,DFFW,Villarreal,La Liga,19,2003,0.1,5,8,62.5,68,15,2,5,40.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches,a2d9cf74
2049,Felix Passlack,de GER,DF,Borussia Dortmund,Bundesliga,24,1998,0.7,30,40,75.0,655,309,8,10,80.0,16,17,94.1,6,11,54.5,0,0.4,0.2,-0.4,2,3,2,1,8,Matches,5c899683
2050,Javier Pastore,ar ARG,MF,Elche,La Liga,33,1989,0.1,6,8,75.0,81,49,3,3,100.0,0,1,0.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,881ef58c
2051,Patric,es ESP,DF,Lazio,Serie A,29,1993,15.7,947,1063,89.1,19277,6374,317,342,92.7,426,448,95.1,173,235,73.6,0,0.0,0.2,0.0,2,30,2,0,27,Matches,f7223718
2052,Rui Patrício,pt POR,GK,Roma,Serie A,34,1988,35.0,677,887,76.3,18489,12522,130,130,100.0,310,313,99.0,235,439,53.5,0,0.0,0.0,0.0,0,7,0,0,0,Matches,79b0d6a0
2053,Nathan Patterson,sct SCO,DFMF,Everton,Premier League,20,2001,14.2,488,649,75.2,7279,2596,284,315,90.2,172,230,74.8,22,67,32.8,0,0.4,0.7,-0.4,6,21,10,4,24,Matches,230f0471
2054,Paulinho,br BRA,FW,Bayer Leverkusen,Bundesliga,22,2000,0.9,23,28,82.1,279,86,16,19,84.2,5,6,83.3,0,0,,0,0.0,0.0,0.0,0,1,0,0,4,Matches,53070b63
2055,Gabriel Paulista,br BRA,DF,Valencia,La Liga,31,1990,16.7,645,769,83.9,12734,5198,221,251,88.0,329,373,88.2,87,127,68.5,0,0.3,0.4,-0.3,5,53,4,0,61,Matches,b7ca5c51
2056,Benjamin Pavard,fr FRA,DF,Bayern Munich,Bundesliga,26,1996,27.0,2120,2400,88.3,37520,14296,867,940,92.2,1064,1162,91.6,155,231,67.1,1,2.4,3.9,-1.4,19,184,21,9,202,Matches,45a03961
2057,Jiří Pavlenka,cz CZE,GK,Werder Bremen,Bundesliga,30,1992,32.3,832,1176,70.7,25281,18992,148,150,98.7,362,367,98.6,321,651,49.3,0,0.0,0.1,0.0,0,20,1,0,0,Matches,0a1cb833
2058,Dimitri Payet,fr FRA,MFFW,Marseille,Ligue 1,35,1987,9.3,386,520,74.2,7048,2234,173,210,82.4,146,187,78.1,53,89,59.6,3,3.5,3.4,-0.5,31,37,28,1,71,Matches,58ae47b2
2059,Ben Pearson,eng ENG,MF,Bournemouth,Premier League,27,1995,3.2,108,134,80.6,1814,501,50,58,86.2,45,55,81.8,8,15,53.3,0,0.0,0.0,0.0,0,8,0,0,5,Matches,a6b461e7
2060,Kristian Pedersen,dk DEN,DF,FC Cologne,Bundesliga,27,1994,3.1,121,173,69.9,2180,1051,48,59,81.4,58,78,74.4,12,25,48.0,0,0.1,0.0,-0.1,2,7,1,0,10,Matches,5154b2ba
2061,Mads Pedersen,dk DEN,DFMF,Augsburg,Bundesliga,25,1996,20.4,473,696,68.0,8287,3196,214,258,82.9,204,306,66.7,41,90,45.6,0,0.9,0.9,-0.9,15,31,13,6,46,Matches,582a5247
2062,Alfonso Pedraza,es ESP,DF,Villarreal,La Liga,26,1996,18.1,641,832,77.0,9606,2553,366,401,91.3,221,283,78.1,35,80,43.8,3,2.0,1.3,+1.0,18,22,19,9,31,Matches,63f04c6c
2063,Pedri,es ESP,MF,Barcelona,La Liga,19,2002,22.0,1251,1449,86.3,22516,4967,574,632,90.8,485,546,88.8,164,198,82.8,1,5.0,5.3,-4.0,42,161,30,2,184,Matches,0d9b2d31
2064,Pedro,es ESP,FW,Lazio,Serie A,35,1987,21.1,771,950,81.2,10609,2051,473,524,90.3,216,280,77.1,37,69,53.6,3,2.6,2.0,+0.4,23,36,23,3,52,Matches,3ca7254a
2065,Adrià Pedrosa,es ESP,DFMF,Espanyol,La Liga,24,1998,2.5,61,76,80.3,881,239,37,40,92.5,20,27,74.1,2,4,50.0,0,0.7,1.0,-0.7,5,2,4,2,4,Matches,112521d1
2066,Jordan Pefok,us USA,FW,Union Berlin,Bundesliga,26,1996,15.1,165,300,55.0,1999,598,108,153,70.6,35,83,42.2,6,16,37.5,4,1.8,1.1,+2.2,18,18,8,0,27,Matches,b684a484
2067,Gianluca Pegolo,it ITA,GK,Sassuolo,Serie A,41,1981,2.0,64,77,83.1,1652,1058,13,13,100.0,31,32,96.9,19,31,61.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches,f058ed1f
2068,Dženan Pejčinović,de GER,FW,Wolfsburg,Bundesliga,17,2005,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,80f252f6
2069,Peter Pekarík,sk SVK,DF,Hertha Berlin,Bundesliga,35,1986,2.3,89,115,77.4,1465,603,43,47,91.5,35,46,76.1,9,17,52.9,0,0.0,0.1,0.0,1,4,1,1,7,Matches,c18d22f5
2070,Pietro Pellegri,it ITA,FW,Torino,Serie A,21,2001,5.2,61,80,76.3,785,70,39,49,79.6,18,19,94.7,1,3,33.3,0,0.5,0.5,-0.5,5,3,3,0,8,Matches,a44d3a3c
2071,Lorenzo Pellegrini,it ITA,MF,Roma,Serie A,26,1996,28.3,816,1114,73.2,14299,4489,390,452,86.3,275,352,78.1,118,238,49.6,5,7.1,6.2,-2.1,70,62,23,3,106,Matches,4a5a45c7
2072,Luca Pellegrini,it ITA,DF,Lazio,Serie A,23,1999,2.0,137,168,81.5,2378,735,72,76,94.7,45,57,78.9,19,29,65.5,0,0.2,0.3,-0.2,4,9,8,6,9,Matches,3b61c9ec
2073,Luca Pellegrini,it ITA,DF,Eintracht Frankfurt,Bundesliga,23,1999,6.2,292,431,67.7,5244,2035,140,164,85.4,106,137,77.4,38,90,42.2,0,0.8,0.9,-0.8,8,16,4,2,22,Matches,3b61c9ec
2074,Théo Pellenard,fr FRA,DF,Auxerre,Ligue 1,28,1994,1.1,11,21,52.4,216,175,4,5,80.0,5,8,62.5,2,6,33.3,0,0.0,0.0,0.0,0,4,0,0,2,Matches,97fb4608
2075,Facundo Pellistri,uy URU,FWMF,Manchester United,Premier League,20,2001,0.7,15,16,93.8,180,17,8,9,88.9,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches,ac7e7b1c
2076,Timothee Pembele,fr FRA,DF,Paris Saint Germain,Ligue 1,19,2002,2.9,71,89,79.8,939,189,44,49,89.8,20,24,83.3,2,5,40.0,1,0.3,0.4,+0.7,2,2,0,0,5,Matches,f8ce97ca
2077,Iñaki Peña,es ESP,GK,Barcelona,La Liga,23,1999,0.8,25,27,92.6,585,407,3,3,100.0,18,18,100.0,4,6,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches,cc1c5035
2078,Rubén Peña,es ESP,DFMF,Osasuna,La Liga,31,1991,14.2,432,620,69.7,6862,3062,233,261,89.3,156,220,70.9,34,94,36.2,1,1.0,1.4,0.0,10,37,12,7,61,Matches,1f079188
2079,Patrick Pentz,at AUT,GK,Reims,Ligue 1,25,1997,7.0,141,211,66.8,3725,2480,34,36,94.4,61,61,100.0,44,112,39.3,0,0.0,0.0,0.0,0,3,0,0,0,Matches,0810b6df
2080,Nicolas Pépé,ci CIV,FWMF,Nice,Ligue 1,27,1995,16.6,558,694,80.4,8009,1739,327,376,87.0,159,198,80.3,35,54,64.8,0,2.6,3.1,-2.6,28,29,19,4,53,Matches,57e3f0c7
2081,Ricardo Pepi,us USA,FW,Augsburg,Bundesliga,19,2003,1.1,18,27,66.7,223,7,10,15,66.7,6,7,85.7,0,0,,0,0.1,0.0,-0.1,2,0,0,0,1,Matches,a2b1ed42
2082,Pepín,gq EQG,MF,Monza,Serie A,25,1996,12.5,554,666,83.2,9428,2784,263,298,88.3,240,269,89.2,38,64,59.4,2,1.5,1.3,+0.5,9,67,18,2,74,Matches,7afb1573
2083,Alberto Perea,es ESP,MF,Cadiz,La Liga,31,1990,0.5,10,12,83.3,114,30,6,7,85.7,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches,5496cc91
2084,Juan Perea,co COL,FW,VfB Stuttgart,Bundesliga,22,2000,4.6,50,79,63.3,753,185,30,40,75.0,13,21,61.9,5,9,55.6,0,0.7,0.4,-0.7,2,7,2,1,8,Matches,ff3d391c
2085,Andreas Pereira,br BRA,MF,Fulham,Premier League,26,1996,29.9,701,1068,65.6,13078,4235,336,419,80.2,229,315,72.7,116,251,46.2,6,5.2,4.1,+0.8,60,86,22,9,121,Matches,6639e500
2086,Brayann Pereira,fr FRA,DF,Auxerre,Ligue 1,19,2003,2.0,56,79,70.9,812,282,32,38,84.2,21,32,65.6,3,6,50.0,0,0.0,0.0,0.0,0,1,0,0,4,Matches,5c42e7ce
2087,Danilo Pereira,pt POR,DFMF,Paris Saint Germain,Ligue 1,30,1991,26.8,1950,2068,94.3,32419,10970,909,946,96.1,859,899,95.6,136,164,82.9,0,0.5,0.9,-0.5,4,200,7,0,154,Matches,8fd9996f
2088,Mathias Pereira Lage,pt POR,MFFW,Brest,Ligue 1,25,1996,14.0,257,387,66.4,4010,1256,135,169,79.9,77,114,67.5,27,63,42.9,1,1.6,1.3,-0.6,14,25,3,2,30,Matches,8846a40f
2089,Ricardo Pereira,pt POR,DFMF,Leicester,Premier League,28,1993,5.0,252,322,78.3,4024,1552,130,147,88.4,105,125,84.0,12,27,44.4,1,0.6,0.6,+0.4,7,25,10,3,27,Matches,75a72a99
2090,Roberto Pereyra,ar ARG,DFMF,Udinese,Serie A,31,1991,31.3,1038,1277,81.3,15942,5060,561,611,91.8,377,460,82.0,61,104,58.7,7,5.5,5.7,+1.5,49,86,49,14,143,Matches,75f2c59f
2091,Ayoze Pérez,es ESP,MFFW,Leicester,Premier League,29,1993,4.2,118,171,69.0,1698,468,75,89,84.3,28,43,65.1,9,18,50.0,1,1.5,0.6,-0.5,11,13,6,0,20,Matches,819aa8e7
2092,Ayoze Pérez,es ESP,FWMF,Real Betis,La Liga,29,1993,15.4,308,391,78.8,3512,1077,221,255,86.7,60,79,75.9,5,6,83.3,1,2.0,2.0,-1.0,13,19,14,0,39,Matches,819aa8e7
2093,Carles Pérez,es ESP,MFFW,Celta Vigo,La Liga,24,1998,23.8,564,689,81.9,8850,1735,291,330,88.2,218,259,84.2,36,61,59.0,5,2.0,1.7,+3.0,23,33,19,3,66,Matches,a8f21b9f
2094,Francisco Perez,es ESP,FWMF,Valencia,La Liga,19,2002,1.6,59,77,76.6,832,197,31,36,86.1,23,29,79.3,1,3,33.3,0,0.0,0.1,0.0,0,2,3,0,8,Matches,3d79a68c
2095,Kike Pérez,es ESP,MF,Real Valladolid,La Liga,25,1997,25.6,927,1223,75.8,16632,4584,446,527,84.6,338,413,81.8,123,199,61.8,2,2.2,2.0,-0.2,32,101,19,5,134,Matches,237a3851
2096,Lucas Pérez,es ESP,FW,Cadiz,La Liga,33,1988,7.0,169,236,71.6,2634,646,96,106,90.6,48,63,76.2,17,48,35.4,0,0.6,1.0,-0.6,4,13,7,3,14,Matches,a300ac7e
2097,Luis Pérez,es ESP,DF,Real Valladolid,La Liga,27,1995,13.5,436,574,76.0,7137,2375,232,253,91.7,149,204,73.0,42,70,60.0,1,0.9,0.9,+0.1,13,30,15,13,42,Matches,b7c04927
2098,Nehuén Pérez,ar ARG,DF,Udinese,Serie A,22,2000,31.3,1538,1807,85.1,30754,10954,557,598,93.1,730,810,90.1,224,352,63.6,0,0.5,0.5,-0.5,10,107,8,3,101,Matches,f7c491f1
2099,Simone Perilli,it ITA,GK,Verona,Serie A,27,1995,1.0,10,34,29.4,455,391,1,1,100.0,3,3,100.0,6,30,20.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches,b9e11c1d
2100,Mattia Perin,it ITA,GK,Juventus,Serie A,29,1992,10.5,265,351,75.5,6305,4120,64,65,98.5,148,148,100.0,53,137,38.7,0,0.0,0.0,0.0,0,6,0,0,1,Matches,4c62d0c8
2101,Samuele Perisan,it ITA,GK,Empoli,Serie A,24,1997,7.0,174,230,75.7,4436,3030,53,53,100.0,68,69,98.6,53,105,50.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches,00a17eba
2102,Ivan Perišić,hr CRO,DFMF,Tottenham,Premier League,33,1989,23.4,713,1121,63.6,12565,3575,357,443,80.6,249,389,64.0,91,210,43.3,8,6.1,5.2,+1.9,48,29,36,24,61,Matches,6fe90922
2103,Romain Perraud,fr FRA,DF,Southampton,Premier League,24,1997,20.4,623,885,70.4,8776,3419,377,443,85.1,200,270,74.1,26,91,28.6,2,1.9,1.9,+0.1,15,47,15,8,62,Matches,6dfd8f05
2104,Gaëtan Perrin,fr FRA,MFFW,Auxerre,Ligue 1,26,1996,15.5,315,434,72.6,5718,1802,140,175,80.0,122,158,77.2,41,67,61.2,1,1.9,1.5,-0.9,25,39,18,4,69,Matches,10dd88f9
2105,Lucas Perrin,fr FRA,DF,Strasbourg,Ligue 1,23,1998,19.6,678,829,81.8,13175,5389,231,261,88.5,353,400,88.3,82,144,56.9,1,1.0,1.5,0.0,8,56,9,2,50,Matches,49070d66
2106,Máximo Perrone,ar ARG,MF,Manchester City,Premier League,19,2003,0.2,18,21,85.7,228,32,11,12,91.7,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,2,Matches,53552942
2107,Matteo Pessina,it ITA,MF,Monza,Serie A,25,1997,32.6,1719,2025,84.9,28932,8199,807,896,90.1,731,813,89.9,134,190,70.5,3,2.1,2.7,+0.9,22,150,36,3,193,Matches,780e3631
2108,Andrea Petagna,it ITA,FW,Monza,Serie A,27,1995,18.5,316,434,72.8,4500,728,193,237,81.4,85,122,69.7,17,27,63.0,5,4.4,2.0,+0.6,30,20,10,0,34,Matches,03f946ed
2109,Nils Petersen,de GER,FW,Freiburg,Bundesliga,33,1988,3.1,33,74,44.6,408,79,18,36,50.0,10,22,45.5,2,6,33.3,0,0.0,0.0,0.0,1,1,1,0,5,Matches,f93e6e94
2110,Lukas Petkov,bg BUL,MFFW,Augsburg,Bundesliga,21,2000,1.6,18,34,52.9,295,96,9,16,56.3,5,9,55.6,3,6,50.0,0,0.0,0.1,0.0,0,3,0,0,2,Matches,f503ef6e
2111,Cameron Peupion,au AUS,MF,Brighton,Premier League,19,2002,0.1,3,4,75.0,33,1,3,4,75.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0bdeb013
2112,Germán Pezzella,ar ARG,DF,Real Betis,La Liga,31,1991,27.9,1129,1312,86.1,21195,8087,408,432,94.4,608,657,92.5,101,192,52.6,0,0.2,0.4,-0.2,4,45,3,0,54,Matches,8c725b43
2113,Giuseppe Pezzella,it ITA,DF,Lecce,Serie A,24,1997,10.2,419,534,78.5,6752,2619,209,238,87.8,176,215,81.9,25,55,45.5,1,0.6,0.3,+0.4,7,44,10,4,65,Matches,149c5f5d
2114,Luca Pfeiffer,de GER,FW,VfB Stuttgart,Bundesliga,25,1996,7.8,129,201,64.2,2051,499,68,96,70.8,44,67,65.7,11,16,68.8,0,1.0,1.1,-1.0,12,8,5,1,22,Matches,83e1f40e
2115,Maximilian Philipp,de GER,FW,Wolfsburg,Bundesliga,28,1994,1.3,27,42,64.3,427,64,17,19,89.5,7,9,77.8,2,9,22.2,0,0.0,0.1,0.0,1,1,1,0,1,Matches,061e8e23
2116,Maximilian Philipp,de GER,FWMF,Werder Bremen,Bundesliga,28,1994,4.9,109,138,79.0,1495,286,65,75,86.7,29,38,76.3,5,5,100.0,0,0.2,0.2,-0.2,4,5,1,0,6,Matches,061e8e23
2117,Kalvin Phillips,eng ENG,MF,Manchester City,Premier League,26,1995,3.3,289,313,92.3,5155,873,113,120,94.2,148,153,96.7,25,33,75.8,0,0.2,0.1,-0.2,3,32,0,0,18,Matches,4f565d77
2118,Nathaniel Phillips,eng ENG,DF,Liverpool,Premier League,25,1997,0.7,71,82,86.6,1364,602,32,34,94.1,27,29,93.1,9,14,64.3,0,0.0,0.0,0.0,0,7,0,0,9,Matches,515ebe8d
2119,Krzysztof Piątek,pl POL,FW,Salernitana,Serie A,27,1995,23.8,379,558,67.9,5117,687,219,293,74.7,110,158,69.6,17,33,51.5,5,2.1,0.8,+2.9,22,24,10,0,33,Matches,17f3620a
2120,Roberto Piccoli,it ITA,FW,Verona,Serie A,21,2001,2.1,13,25,52.0,178,55,8,12,66.7,3,6,50.0,1,4,25.0,0,0.2,0.0,-0.2,1,1,0,0,0,Matches,1cadaf34
2121,Roberto Piccoli,it ITA,FW,Empoli,Serie A,21,2001,5.7,62,97,63.9,751,164,44,58,75.9,14,22,63.6,0,5,0.0,0,0.4,0.2,-0.4,4,5,0,0,4,Matches,1cadaf34
2122,Charles Pickel,cd COD,MF,Cremonese,Serie A,25,1997,27.6,756,978,77.3,12014,3464,379,459,82.6,308,369,83.5,46,85,54.1,0,1.2,1.1,-1.2,20,80,15,1,104,Matches,f71ad8cb
2123,Jordan Pickford,eng ENG,GK,Everton,Premier League,28,1994,37.0,749,1312,57.1,25114,19603,158,159,99.4,242,247,98.0,342,892,38.3,1,0.1,0.4,+0.9,2,57,1,0,2,Matches,4806ec67
2124,Amos Pieper,de GER,DF,Werder Bremen,Bundesliga,24,1998,21.7,943,1206,78.2,18821,6486,295,351,84.0,513,589,87.1,127,224,56.7,1,0.3,0.9,+0.7,5,64,12,5,84,Matches,526ea7cc
2125,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,La Liga,24,1998,2.6,77,104,74.0,1187,440,37,41,90.2,34,42,81.0,3,8,37.5,0,0.3,0.5,-0.3,2,3,1,1,7,Matches,64ba07c0
2126,Ronaël Pierre-Gabriel,fr FRA,DF,Strasbourg,Ligue 1,24,1998,7.3,287,364,78.8,4660,1705,141,164,86.0,122,146,83.6,14,30,46.7,1,0.8,0.7,+0.2,4,26,3,3,22,Matches,64ba07c0
2127,Andrea Pinamonti,it ITA,FW,Sassuolo,Serie A,23,1999,24.0,324,496,65.3,3971,594,216,285,75.8,68,117,58.1,12,23,52.2,0,1.5,1.6,-1.5,17,15,14,2,29,Matches,08aa9cd1
2128,Ethan Pinnock,jm JAM,DF,Brentford,Premier League,29,1993,30.0,914,1149,79.5,16931,5712,333,391,85.2,480,559,85.9,84,160,52.5,0,1.0,1.1,-1.0,8,43,3,3,52,Matches,e541326e
2129,Yeremi Pino,es ESP,FWMF,Villarreal,La Liga,19,2002,27.2,651,845,77.0,8933,1516,412,474,86.9,184,228,80.7,31,49,63.3,6,5.7,4.5,+0.3,44,18,24,2,62,Matches,540ec57b
2130,Gerard Piqué,es ESP,DF,Barcelona,La Liga,35,1987,4.3,353,385,91.7,7375,2268,102,112,91.1,193,199,97.0,56,66,84.8,0,0.0,0.1,0.0,1,47,0,0,35,Matches,adfc9123
2131,Lorenzo Pirola,it ITA,DF,Salernitana,Serie A,20,2002,21.6,790,989,79.9,14168,5069,320,355,90.1,399,470,84.9,65,127,51.2,0,0.4,0.4,-0.4,3,43,4,0,43,Matches,caec77da
2132,Niccolò Pisilli,it ITA,MF,Roma,Serie A,17,2004,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,c84dcc88
2133,Marko Pjaca,hr CRO,MFFW,Empoli,Serie A,27,1995,5.8,195,246,79.3,3260,724,97,117,82.9,69,88,78.4,21,30,70.0,0,0.4,0.5,-0.4,11,16,8,3,18,Matches,2c38b327
2134,Óscar Plano,es ESP,FWMF,Real Valladolid,La Liga,31,1991,22.6,468,640,73.1,7102,1888,252,326,77.3,157,195,80.5,30,49,61.2,1,1.6,1.4,-0.6,16,56,17,4,73,Matches,7c388b20
2135,Gonzalo Plata,ec ECU,FW,Real Valladolid,La Liga,21,2000,25.6,582,782,74.4,7367,1681,387,458,84.5,145,193,75.1,18,47,38.3,5,3.1,2.6,+1.9,37,28,19,3,54,Matches,54bcdeb0
2136,Marvin Plattenhardt,de GER,DF,Hertha Berlin,Bundesliga,30,1992,26.7,794,1208,65.7,13900,7002,385,431,89.3,306,457,67.0,88,258,34.1,2,3.0,3.9,-1.0,30,38,8,6,84,Matches,f7aa75bd
2137,Alassane Pléa,fr FRA,FW,Borussia M.Gladbach,Bundesliga,29,1993,19.7,529,763,69.3,8211,2867,295,355,83.1,153,219,69.9,47,92,51.1,9,4.0,5.3,+5.0,32,72,34,7,94,Matches,bc6bd723
2138,Tommaso Pobega,it ITA,MF,AC Milan,Serie A,23,1999,9.8,307,401,76.6,5520,1482,138,170,81.2,133,151,88.1,32,60,53.3,0,0.3,0.6,-0.3,5,36,8,2,36,Matches,55a1cac2
2139,Daniel Podence,pt POR,FWMF,Wolverhampton Wanderers,Premier League,26,1995,19.7,445,663,67.1,7362,2311,227,301,75.4,140,209,67.0,51,90,56.7,0,2.5,2.2,-2.5,36,35,39,7,95,Matches,7fcc71d8
2140,Paul Pogba,fr FRA,MFFW,Juventus,Serie A,29,1993,1.2,48,67,71.6,737,199,29,33,87.9,15,19,78.9,3,6,50.0,0,0.2,0.1,-0.2,2,7,2,0,4,Matches,867239d3
2141,Joel Pohjanpalo,fi FIN,FWMF,Bayer Leverkusen,Bundesliga,27,1994,0.0,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ea003d07
2142,Matteo Politano,it ITA,FW,Napoli,Serie A,28,1993,13.0,468,641,73.0,7418,2472,258,290,89.0,150,202,74.3,41,89,46.1,3,3.6,2.4,-0.6,34,34,27,8,72,Matches,5e861944
2143,Sebastian Polter,de GER,FW,Schalke 04,Bundesliga,31,1991,7.0,84,160,52.5,1126,290,44,80,55.0,28,50,56.0,1,4,25.0,3,1.0,0.8,+2.0,9,5,5,0,11,Matches,3745e8bd
2144,Ezequiel Ponce,ar ARG,FWMF,Elche,La Liga,25,1997,12.5,218,292,74.7,2610,432,148,179,82.7,34,50,68.0,12,18,66.7,0,0.7,0.3,-0.7,11,21,4,0,19,Matches,ccbbe661
2145,Julien Ponceau,fr FRA,MF,Lorient,Ligue 1,21,2000,18.4,691,840,82.3,10711,3196,352,407,86.5,260,302,86.1,42,59,71.2,4,3.0,2.0,+1.0,26,75,12,1,101,Matches,e546b2e3
2146,Marin Pongračić,hr CRO,DF,Lecce,Serie A,24,1997,8.8,296,361,82.0,6388,2314,73,94,77.7,171,195,87.7,47,63,74.6,0,0.1,0.0,-0.1,2,16,2,0,19,Matches,2a6cd437
2147,Nick Pope,eng ENG,GK,Newcastle United,Premier League,30,1992,36.2,614,890,69.0,17068,11723,121,122,99.2,275,283,97.2,212,478,44.4,0,0.1,0.0,-0.1,2,13,0,0,1,Matches,4b40d9ca
2148,Łukasz Poręba,pl POL,MF,Lens,Ligue 1,22,2000,2.9,116,143,81.1,1866,539,52,63,82.5,48,57,84.2,9,13,69.2,1,0.7,0.4,+0.3,5,12,5,2,20,Matches,be98f358
2149,Jackson Porozo,ec ECU,DF,Troyes,Ligue 1,21,2000,18.0,512,629,81.4,9099,2992,215,250,86.0,249,284,87.7,35,73,47.9,0,0.2,0.5,-0.2,2,21,1,0,26,Matches,7d704e92
